UserId,Gender,MonthOfBirth,IsPupilPremium,YearGroup
45753,Unspecified,2009-07-01,,8
45754,Unspecified,2009-02-01,,8
45755,Unspecified,2009-06-01,,8
45756,Unspecified,2006-11-01,,10
45757,Unspecified,2008-06-01,,9
45758,Unspecified,2011-05-01,,6
45759,Unspecified,2008-03-01,,9
45760,Unspecified,2011-03-01,,6
45761,Unspecified,2009-02-01,,8
45762,Unspecified,2008-06-01,,9
45763,Unspecified,2010-07-01,,7
45764,Unspecified,2011-03-01,,6
45765,Unspecified,2009-12-01,,7
45766,Unspecified,2010-06-01,,7
45767,Unspecified,2010-09-01,,6
45768,Unspecified,2009-06-01,,8
45769,Unspecified,2007-12-01,,9
45770,Unspecified,2008-04-01,,9
45771,Female,2006-01-01,1,11
45772,Female,2006-06-01,0,11
45773,Female,2006-08-01,0,11
45774,Female,2006-07-01,0,11
45775,Female,2005-12-01,0,11
45776,Female,2008-07-01,0,10
45777,Male,2008-10-01,0,10
45778,Female,2009-03-01,0,10
45779,Male,2009-08-01,0,10
45780,Unspecified,2008-01-01,,9
45781,Unspecified,2007-09-01,,9
45782,Unspecified,2008-06-01,,9
45783,Unspecified,2008-03-01,,9
45784,Unspecified,2010-01-01,,7
45785,Unspecified,2006-09-01,,10
45786,Unspecified,2008-01-01,,9
45787,Unspecified,2008-09-01,,8
45788,Unspecified,2007-03-01,,10
45789,Unspecified,2006-09-01,,10
45790,Unspecified,2009-06-01,,8
45791,Unspecified,2007-12-01,,9
45792,Unspecified,2008-05-01,,5
45793,Unspecified,2011-02-01,,6
45794,Unspecified,2008-05-01,,9
45795,Unspecified,2011-01-01,,6
45796,Unspecified,2007-03-01,,10
45797,Unspecified,2011-08-01,,6
45798,Unspecified,2007-10-01,,9
45799,Unspecified,2012-09-01,,5
45800,Unspecified,2008-12-01,,8
45801,Unspecified,2010-09-01,,6
45802,Unspecified,2009-04-01,,8
45803,Unspecified,2012-03-01,,5
45804,Unspecified,2011-07-01,,6
45805,Unspecified,2006-09-01,,10
45806,Unspecified,2008-05-01,,9
45807,Unspecified,2009-05-01,,8
45808,Unspecified,2005-11-01,,9
45809,Unspecified,2010-12-01,,6
45810,Unspecified,2008-03-01,,9
45811,Unspecified,2007-08-01,,10
45812,Unspecified,2010-01-01,,7
45813,Unspecified,2008-09-01,,6
45814,Unspecified,2010-01-01,,7
45815,Unspecified,2008-02-01,,9
45816,Unspecified,2006-12-01,,10
45817,Unspecified,2007-08-01,,10
45818,Unspecified,2010-06-01,,7
45819,Unspecified,2011-08-01,,6
45820,Unspecified,2007-11-01,,9
45821,Unspecified,2007-12-01,,9
45822,Unspecified,2012-01-01,,5
45823,Unspecified,2008-07-01,,9
45824,Unspecified,2007-09-01,,9
45825,Unspecified,2010-11-01,,6
45826,Unspecified,2011-04-01,,6
45827,Unspecified,2009-08-01,,8
45828,Unspecified,2009-05-01,,8
45829,Unspecified,2006-09-01,,10
45830,Unspecified,2006-12-01,,10
45831,Unspecified,2009-04-01,,8
45832,Unspecified,2007-09-01,,9
45833,Unspecified,2011-01-01,,6
45834,Unspecified,2010-01-01,,7
45835,Unspecified,2008-04-01,,9
45836,Unspecified,2008-08-01,,9
45837,Unspecified,2009-10-01,,7
45838,Unspecified,2010-09-01,,6
45839,Unspecified,2009-05-01,,8
45840,Unspecified,2009-01-01,,8
45841,Unspecified,2006-11-01,,8
45842,Unspecified,2007-09-01,,9
45843,Unspecified,2012-03-01,,5
45844,Unspecified,2011-11-01,,5
45845,Unspecified,2010-07-01,,7
45846,Unspecified,2010-11-01,,6
45847,Unspecified,2007-10-01,,9
45848,Unspecified,2007-11-01,,9
45849,Unspecified,2011-03-01,,6
45850,Unspecified,2008-09-01,,5
45851,Unspecified,2007-11-01,,9
45852,Unspecified,2009-01-01,,8
45853,Unspecified,2008-10-01,,8
45854,Unspecified,2011-08-01,,6
45855,Unspecified,2011-05-01,,6
45856,Unspecified,2006-09-01,,10
45857,Unspecified,2007-04-01,,10
45858,Unspecified,2008-08-01,,9
45859,Unspecified,2011-02-01,,6
45860,Unspecified,2008-08-01,,9
45861,Unspecified,2008-10-01,,8
45862,Unspecified,2009-05-01,,8
45863,Unspecified,2009-03-01,,8
45864,Unspecified,2007-05-01,,10
45865,Unspecified,2010-09-01,,6
45866,Unspecified,2007-08-01,,10
45867,Unspecified,2009-10-01,,7
45868,Unspecified,2008-09-01,,8
45869,Unspecified,2010-11-01,,6
45870,Unspecified,2008-09-01,,8
45871,Unspecified,2007-03-01,,10
45872,Unspecified,2009-01-01,,8
45873,Unspecified,2011-08-01,,6
45874,Unspecified,2010-01-01,,7
45875,Unspecified,2006-11-01,,10
45876,Unspecified,2007-06-01,,10
45877,Unspecified,2011-06-01,,6
45878,Unspecified,2008-09-01,,8
45879,Unspecified,2008-12-01,,8
45880,Unspecified,2008-09-01,,8
45881,Unspecified,2008-05-01,,9
45882,Unspecified,2011-01-01,,6
45883,Unspecified,2008-09-01,,8
45884,Unspecified,2009-07-01,,8
45885,Unspecified,2007-08-01,,10
45886,Unspecified,2009-04-01,,8
45887,Unspecified,2008-11-01,,8
45888,Unspecified,2008-11-01,,8
45889,Unspecified,2006-10-01,,10
45890,Unspecified,2009-05-01,,8
45891,Unspecified,2008-07-01,,9
45892,Unspecified,2011-08-01,,6
45893,Unspecified,2008-08-01,,9
45894,Unspecified,2007-12-01,,9
45895,Unspecified,2010-02-01,,7
45896,Unspecified,2009-04-01,,8
45897,Unspecified,2008-08-01,,9
45898,Unspecified,2009-07-01,,8
45899,Unspecified,2007-06-01,,10
45900,Unspecified,2009-06-01,,8
45901,Unspecified,2008-12-01,,8
3376,Unspecified,2009-11-01,,8
45902,Unspecified,2008-11-01,,8
45903,Unspecified,2009-03-01,,8
45904,Unspecified,2007-04-01,,10
45905,Unspecified,2010-05-01,,7
45906,Unspecified,2007-06-01,,10
45907,Unspecified,2008-10-01,,8
45908,Unspecified,2008-07-01,,9
45909,Unspecified,2007-11-01,,9
45910,Unspecified,2010-02-01,,7
45911,Unspecified,2007-08-01,,10
45912,Unspecified,2008-06-01,,9
45913,Unspecified,2007-12-01,,9
45914,Unspecified,2008-09-01,,8
45915,Unspecified,2008-04-01,,9
45916,Unspecified,2009-08-01,,8
45917,Unspecified,2009-06-01,,8
45918,Unspecified,2007-02-01,,10
45919,Unspecified,2009-07-01,,8
45920,Unspecified,2008-07-01,,9
45921,Unspecified,2010-03-01,,7
45922,Unspecified,2008-06-01,,9
45923,Unspecified,2008-02-01,,9
45924,Unspecified,2007-11-01,,9
355,Unspecified,2008-08-01,,9
45925,Unspecified,2009-07-01,,8
45926,Unspecified,2008-12-01,,8
45927,Unspecified,2008-07-01,,9
45928,Unspecified,2008-02-01,,9
45929,Unspecified,2007-11-01,,9
45930,Unspecified,2008-01-01,,9
45931,Unspecified,2009-11-01,,7
45932,Unspecified,2008-08-01,,9
45933,Unspecified,2008-10-01,,8
45934,Unspecified,2011-02-01,,6
45935,Unspecified,2008-06-01,,9
45936,Unspecified,2008-05-01,,9
45937,Unspecified,2008-01-01,,9
45938,Unspecified,2007-09-01,,9
45939,Unspecified,2010-09-01,,6
45940,Unspecified,2011-06-01,,6
45941,Unspecified,2009-01-01,,8
45942,Unspecified,2010-04-01,,7
45943,Unspecified,2011-07-01,,6
45944,Unspecified,2009-08-01,,8
45945,Unspecified,2010-10-01,,6
45946,Unspecified,2010-01-01,,7
45947,Unspecified,2009-04-01,,8
45948,Unspecified,2008-06-01,,9
45949,Unspecified,2007-09-01,,9
45950,Unspecified,2008-10-01,,8
45951,Unspecified,2009-04-01,,8
45952,Unspecified,2008-11-01,,8
6333,Unspecified,2008-01-01,,10
45953,Unspecified,2010-09-01,,6
45954,Unspecified,2007-10-01,,9
45955,Unspecified,2009-08-01,,8
45956,Unspecified,2008-05-01,,9
45957,Unspecified,2009-02-01,,8
45958,Unspecified,2009-06-01,,8
45959,Unspecified,2009-01-01,,8
45960,Unspecified,2007-02-01,,10
45961,Unspecified,2009-02-01,,8
45962,Unspecified,2009-08-01,,8
45963,Unspecified,2012-06-01,,5
45964,Unspecified,2009-04-01,,8
45965,Unspecified,2004-02-01,,9
45966,Unspecified,2008-08-01,,9
45967,Unspecified,2009-01-01,,8
45968,Unspecified,2009-08-01,,8
45969,Unspecified,2008-07-01,,9
45970,Unspecified,2009-03-01,,8
45971,Unspecified,2008-04-01,,9
45972,Unspecified,2010-08-01,,7
45973,Unspecified,2008-06-01,,9
45974,Unspecified,2009-04-01,,6
45975,Unspecified,2007-04-01,,10
45976,Unspecified,2006-12-01,,10
45977,Male,2009-09-01,0,7
45978,Female,2010-08-01,0,7
45979,Male,2009-11-01,1,7
45980,Unspecified,2008-06-01,,9
45981,Unspecified,2006-09-01,,10
45982,Unspecified,2007-03-01,,10
45983,Female,2010-05-01,0,7
45984,Female,2010-08-01,1,7
45985,Unspecified,2008-07-01,,9
45986,Unspecified,2012-11-01,,5
45987,Unspecified,2011-10-01,,5
45988,Unspecified,2009-05-01,,8
45989,Unspecified,2007-08-01,,10
45990,Unspecified,2007-10-01,,9
45991,Unspecified,2009-10-01,,7
45992,Unspecified,2011-12-01,,5
45993,Unspecified,2008-09-01,,9
45994,Unspecified,2008-03-01,,9
45995,Unspecified,2008-07-01,,9
45996,Unspecified,2010-07-01,,7
45997,Unspecified,2009-06-01,,8
45998,Unspecified,2008-07-01,,9
45999,Unspecified,2007-10-01,,9
46000,Unspecified,2008-09-01,,5
46001,Unspecified,2010-10-01,,6
46002,Unspecified,2011-08-01,,6
46003,Unspecified,2010-06-01,,7
46004,Unspecified,2007-10-01,,9
46005,Unspecified,2009-07-01,,8
46006,Unspecified,2008-02-01,,9
46007,Unspecified,2009-02-01,,8
46008,Unspecified,2010-08-01,,7
46009,Unspecified,2009-07-01,,8
46010,Unspecified,2009-01-01,,8
46011,Unspecified,2010-08-01,,7
46012,Unspecified,2008-07-01,,9
7096,Unspecified,2010-05-01,,6
7051,Unspecified,2000-06-01,,7
7188,Unspecified,2011-08-01,,7
46013,Unspecified,2009-03-01,,8
2286,Unspecified,2008-05-01,,9
46014,Unspecified,2007-11-01,,9
46015,Unspecified,2008-08-01,,9
46016,Unspecified,2008-08-01,,9
46017,Unspecified,2008-06-01,,9
46018,Unspecified,2009-04-01,,8
46019,Unspecified,2009-08-01,,8
46020,Unspecified,2007-01-01,,10
46021,Unspecified,2011-05-01,,6
46022,Unspecified,2012-04-01,,6
46023,Unspecified,2012-04-01,,6
46024,Unspecified,,,6
46025,Unspecified,2010-05-01,,7
46026,Unspecified,2013-08-01,,5
46027,Unspecified,2008-03-01,,9
46028,Unspecified,2012-08-01,,5
46029,Unspecified,2011-12-01,,6
46030,Unspecified,2008-05-01,,9
8130,Female,2011-10-01,,6
9630,Male,2011-11-01,,6
9692,Female,2012-02-01,,6
9625,Male,2012-01-01,,6
8131,Male,2012-04-01,,6
8199,Female,2012-05-01,,6
9635,Male,2011-11-01,,6
8187,Male,2011-12-01,,6
8137,Male,2011-10-01,,6
8127,Female,2012-03-01,,6
46031,Male,2010-05-01,1,8
46032,Unspecified,2008-09-01,,9
46033,Unspecified,2009-03-01,,8
46034,Unspecified,2008-03-01,,9
46035,Unspecified,2008-03-01,,9
46036,Unspecified,2008-09-01,,6
9660,Female,2014-04-01,,4
46037,Female,2013-12-01,,4
9677,Female,2014-01-01,,4
9665,Female,2013-09-01,,4
46038,Unspecified,,,5
46039,Unspecified,,,
46040,Unspecified,2007-09-01,,9
46041,Unspecified,2007-12-01,,9
46042,Unspecified,2009-02-01,,8
46043,Unspecified,2008-11-01,,8
46044,Unspecified,2008-09-01,,8
46045,Unspecified,2007-02-01,,10
46046,Unspecified,2009-03-01,,8
46047,Unspecified,2012-10-01,,5
46048,Female,2008-03-01,,8
46049,Unspecified,2008-07-01,,9
46050,Unspecified,2007-09-01,,9
46051,Unspecified,2012-04-01,,5
46052,Unspecified,2009-03-01,,8
46053,Unspecified,2007-09-01,,9
46054,Female,2006-04-01,,5
46055,Female,,,10
46056,Unspecified,2012-02-01,,6
46057,Male,2012-02-01,,6
46058,Unspecified,2008-09-01,,8
46059,Unspecified,2009-01-01,,6
46060,Unspecified,2011-02-01,,6
46061,Unspecified,2008-09-01,,8
46062,Unspecified,2008-09-01,,8
46063,Unspecified,2008-09-01,,8
46064,Unspecified,2008-04-01,,9
46065,Unspecified,2010-12-01,,6
46066,Unspecified,,,
46067,Unspecified,2008-09-01,,6
7503,Unspecified,2007-06-01,,11
7517,Female,2006-05-01,,11
6860,Female,2006-10-01,,6
46068,Unspecified,2010-12-01,,6
46069,Unspecified,2007-07-01,,10
7956,Unspecified,2008-04-01,,10
46070,Unspecified,2008-09-01,,8
46071,Unspecified,2008-09-01,,8
46072,Unspecified,2010-08-01,,7
46073,Female,2010-11-01,,6
46074,Female,2010-06-01,,6
46075,Unspecified,2007-01-01,,11
46076,Unspecified,2007-08-01,,11
46077,Unspecified,2011-08-01,,6
46078,Unspecified,2007-09-01,,9
46079,Unspecified,2009-05-01,,8
46080,Unspecified,2009-03-01,,8
46081,Unspecified,2009-09-01,,7
46082,Unspecified,2007-12-01,,9
46083,Unspecified,2009-08-01,,8
46084,Unspecified,2008-09-01,,8
46085,Unspecified,2007-08-01,,10
46086,Unspecified,2008-08-01,,8
46087,Unspecified,2007-01-01,,10
46088,Unspecified,2007-10-01,,9
46089,Unspecified,2010-10-01,,6
46090,Unspecified,2007-04-01,,10
46091,Unspecified,2008-12-01,,8
46092,Unspecified,2007-10-01,,9
46093,Unspecified,2013-03-01,,5
46094,Unspecified,2011-06-01,,6
46095,Unspecified,2009-01-01,,8
46096,Unspecified,2007-04-01,,10
46097,Unspecified,2008-10-01,,8
46098,Unspecified,2008-11-01,,8
46099,Unspecified,2009-01-01,,8
46100,Unspecified,2009-06-01,,8
46101,Unspecified,2008-11-01,,8
46102,Unspecified,2008-11-01,,8
46103,Unspecified,2008-04-01,,9
46104,Unspecified,2009-11-01,,7
46105,Unspecified,2010-01-01,,7
46106,Unspecified,2008-11-01,,8
46107,Unspecified,2008-06-01,,9
46108,Unspecified,2007-06-01,,10
46109,Unspecified,2009-07-01,,8
46110,Unspecified,2011-08-01,,6
46111,Unspecified,2009-12-01,,7
46112,Unspecified,2009-02-01,,8
46113,Unspecified,2009-05-01,,8
46114,Unspecified,2008-10-01,,8
246,Unspecified,2008-12-01,,9
46115,Unspecified,2008-12-01,,8
46116,Unspecified,2009-03-01,,8
46117,Unspecified,2008-09-01,,8
46118,Unspecified,2008-09-01,,8
46119,Unspecified,2008-03-01,,9
46120,Unspecified,2006-10-01,,10
46121,Unspecified,2007-06-01,,10
46122,Unspecified,2007-07-01,,10
46123,Unspecified,2008-05-01,,9
46124,Unspecified,2007-02-01,,10
46125,Unspecified,2008-05-01,,9
46126,Unspecified,2007-03-01,,10
46127,Unspecified,2009-03-01,,8
46128,Unspecified,2011-08-01,,6
46129,Unspecified,2006-12-01,,10
46130,Unspecified,2008-06-01,,9
46131,Unspecified,2008-11-01,,8
46132,Unspecified,2007-01-01,,10
46133,Unspecified,2008-11-01,,8
46134,Unspecified,2011-03-01,,6
46135,Unspecified,2009-01-01,,8
46136,Unspecified,2008-07-01,,9
46137,Unspecified,2009-01-01,,8
46138,Unspecified,2009-12-01,,7
46139,Unspecified,2012-05-01,,5
46140,Unspecified,2006-10-01,,10
46141,Unspecified,2010-05-01,,7
46142,Unspecified,2007-06-01,,10
46143,Unspecified,2008-11-01,,8
46144,Unspecified,2010-02-01,,7
46145,Unspecified,2010-09-01,,6
46146,Unspecified,2010-05-01,,7
46147,Unspecified,2008-01-01,,9
46148,Unspecified,2010-04-01,,7
3005,Unspecified,2011-10-01,,5
46149,Unspecified,2011-06-01,,6
46150,Unspecified,2009-02-01,,8
849,Unspecified,2010-11-01,,6
46151,Unspecified,2008-07-01,,9
46152,Unspecified,2010-06-01,,7
46153,Unspecified,2009-06-01,,8
46154,Unspecified,2009-07-01,,8
46155,Unspecified,2011-03-01,,6
46156,Unspecified,2009-04-01,,8
46157,Unspecified,2008-11-01,,8
46158,Unspecified,2008-10-01,,8
46159,Unspecified,2009-04-01,,8
46160,Unspecified,2009-04-01,,8
46161,Unspecified,2010-09-01,,6
46162,Unspecified,2010-03-01,,7
46163,Unspecified,2008-05-01,,9
46164,Unspecified,2007-05-01,,10
46165,Unspecified,2009-02-01,,8
46166,Unspecified,,,5
46167,Unspecified,2008-01-01,,9
46168,Unspecified,2008-08-01,,9
46169,Unspecified,2008-03-01,,9
46170,Unspecified,2010-09-01,,6
46171,Unspecified,2007-08-01,,10
46172,Unspecified,2008-03-01,,9
46173,Unspecified,2010-03-01,,7
46174,Unspecified,2007-12-01,,9
46175,Unspecified,2009-06-01,,8
46176,Unspecified,2006-09-01,,10
46177,Unspecified,2006-10-01,,10
46178,Unspecified,2007-03-01,,10
46179,Unspecified,2009-09-01,,7
46180,Unspecified,2011-06-01,,6
46181,Unspecified,2008-04-01,,9
46182,Unspecified,2009-04-01,,8
46183,Unspecified,2006-10-01,,10
46184,Unspecified,2006-12-01,,10
1056,Unspecified,2009-04-01,,8
46185,Unspecified,2008-11-01,,8
46186,Unspecified,2010-09-01,,6
46187,Unspecified,2008-02-01,,9
46188,Unspecified,2008-12-01,,8
46189,Unspecified,2006-11-01,,10
46190,Unspecified,2010-02-01,,7
46191,Unspecified,2008-01-01,,9
46192,Unspecified,2007-01-01,,10
46193,Unspecified,2008-09-01,,8
3874,Unspecified,2010-05-01,,7
3999,Unspecified,,,9
3994,Unspecified,,,9
4131,Unspecified,,,9
46194,Unspecified,2010-04-01,,7
4427,Unspecified,2008-12-01,,9
4312,Unspecified,,,5
5304,Unspecified,,,11
4671,Unspecified,,,9
4789,Unspecified,,,10
4777,Unspecified,,,10
4594,Unspecified,,,9
4393,Unspecified,,,10
4988,Unspecified,,,10
5064,Unspecified,,,8
4568,Unspecified,2009-05-01,,9
4788,Unspecified,,,10
5050,Unspecified,,,8
4985,Unspecified,,,10
5084,Unspecified,,,8
4710,Unspecified,,,11
4811,Unspecified,,,10
5405,Unspecified,,,9
4501,Unspecified,,,10
5079,Unspecified,2009-11-01,,8
5065,Unspecified,,,8
4495,Unspecified,,,10
4417,Unspecified,2007-09-01,,10
5049,Unspecified,2009-09-01,,8
4827,Unspecified,,,10
4479,Unspecified,,,10
5400,Unspecified,,,9
4668,Unspecified,,,9
4412,Unspecified,2008-02-01,,10
5402,Unspecified,,,9
4790,Unspecified,,,10
4593,Unspecified,,,9
4879,Unspecified,,,11
5390,Unspecified,2009-08-01,,9
5053,Unspecified,,,8
5005,Unspecified,,,10
4507,Unspecified,,,10
5255,Unspecified,,,11
4782,Unspecified,,,10
4882,Unspecified,,,11
5404,Unspecified,,,8
5162,Unspecified,,,10
4587,Unspecified,,,9
4482,Unspecified,2007-12-01,,10
5085,Unspecified,,,8
46195,Unspecified,,,8
5838,Unspecified,,,11
5832,Unspecified,,,9
4092,Unspecified,,,10
46196,Unspecified,,,5
4157,Male,2006-10-01,,5
4172,Unspecified,2014-01-01,,4
46197,Unspecified,2007-08-01,,10
4308,Unspecified,,,11
4174,Unspecified,,,11
4309,Unspecified,,,11
4458,Unspecified,,,11
4279,Unspecified,2006-09-01,,12
4170,Unspecified,,,7
46198,Unspecified,,,6
46199,Unspecified,2008-06-01,,9
46200,Female,2009-11-01,,7
4276,Unspecified,2009-04-01,,8
4281,Unspecified,2009-09-01,,7
5247,Unspecified,,,5
46201,Unspecified,2010-06-01,,7
46202,Female,2001-07-01,,8
46203,Unspecified,,,3
4426,Unspecified,2008-09-01,,8
4452,Unspecified,2010-05-01,,7
4566,Unspecified,,,9
4709,Unspecified,2014-11-01,,2
4724,Unspecified,2009-01-01,,8
46204,Unspecified,2009-02-01,,8
46205,Unspecified,2008-09-01,,8
46206,Unspecified,,,8
5423,Unspecified,2008-07-01,,10
46207,Female,2007-02-01,,11
4935,Unspecified,,,8
4947,Unspecified,,,8
4964,Unspecified,,,8
4950,Unspecified,,,8
46208,Female,2008-04-01,,10
46209,Unspecified,,,11
5115,Unspecified,2006-11-01,,10
6917,Unspecified,2007-06-01,,10
5142,Unspecified,2010-05-01,,7
46210,Unspecified,,,8
5144,Unspecified,2011-12-01,,5
5146,Unspecified,,,10
46211,Male,2008-11-01,,
5182,Unspecified,,,11
46212,Unspecified,2008-07-01,,10
46213,Unspecified,2006-09-01,,11
46214,Unspecified,,,10
46215,Unspecified,,,10
46216,Unspecified,,,10
46217,Unspecified,,,10
5556,Unspecified,,,10
5580,Unspecified,,,10
46218,Unspecified,,,7
46219,Unspecified,,,9
46220,Unspecified,,,9
46221,Unspecified,,,8
5558,Unspecified,2006-09-01,,11
46222,Unspecified,,,10
5507,Unspecified,,,9
5508,Unspecified,,,9
5724,Unspecified,,,7
46223,Unspecified,,,7
46224,Unspecified,,,9
5741,Unspecified,,,7
46225,Unspecified,,,8
5514,Unspecified,,,9
5739,Unspecified,,,7
46226,Unspecified,,,9
46227,Unspecified,,,10
5498,Unspecified,,,8
5467,Unspecified,,,8
46228,Unspecified,,,9
5734,Unspecified,,,7
5542,Unspecified,,,10
5523,Unspecified,,,9
46229,Unspecified,,,7
46230,Unspecified,,,10
5670,Unspecified,,,7
5485,Unspecified,,,8
5713,Unspecified,,,7
5773,Unspecified,2009-01-01,,8
9081,Unspecified,,,8
9075,Unspecified,2009-11-01,,8
9079,Unspecified,2010-05-01,,8
9080,Unspecified,2010-04-01,,8
9073,Unspecified,2010-03-01,,8
9068,Unspecified,2010-06-01,,8
46231,Unspecified,2010-04-01,,8
46232,Unspecified,2009-09-01,,8
46233,Unspecified,2010-03-01,,8
46234,Unspecified,2009-04-01,,9
46235,Unspecified,2009-04-01,,9
46236,Unspecified,,,10
46237,Unspecified,2007-11-01,,10
46238,Unspecified,2008-06-01,,10
46239,Unspecified,2008-02-01,,10
46240,Unspecified,2006-12-01,,11
46241,Unspecified,2007-08-01,,11
46242,Unspecified,,,11
46243,Unspecified,2007-02-01,,11
46244,Unspecified,2006-09-01,,11
46245,Unspecified,2007-07-01,,11
46246,Unspecified,,,
46247,Unspecified,2008-06-01,,9
46248,Male,2010-05-01,,6
46249,Unspecified,2014-07-01,,5
46250,Unspecified,,,
46251,Unspecified,2011-02-01,,6
46252,Unspecified,2009-04-01,,9
46253,Unspecified,2008-09-01,,9
46254,Unspecified,,,5
4543,Unspecified,,,5
46255,Female,2010-07-01,0,8
46256,Unspecified,2009-01-01,,7
46257,Female,2010-05-01,0,9
46258,Male,2010-01-01,,8
46259,Female,2010-03-01,,8
46260,Female,2010-06-01,,8
7438,Female,2010-04-01,,8
46261,Female,2009-11-01,,7
46262,Male,2009-12-01,,7
8943,Male,2010-03-01,,8
46263,Female,2010-02-01,0,
46264,Unspecified,,,8
46265,Unspecified,,,7
46266,Unspecified,2008-09-01,,9
46267,Unspecified,,,
46268,Unspecified,2013-11-01,,5
46269,Unspecified,,,5
46270,Unspecified,2013-01-01,,5
46271,Unspecified,,,5
8599,Unspecified,2013-01-01,,5
46272,Unspecified,2011-09-01,,6
46273,Unspecified,,,
46274,Unspecified,,,
46275,Unspecified,,,
7164,Unspecified,,,6
6568,Unspecified,2011-11-01,,6
6611,Unspecified,2012-06-01,,6
7023,Unspecified,2012-03-01,,6
46276,Unspecified,,,11
46277,Unspecified,,,
46278,Unspecified,,,
9511,Unspecified,2012-08-01,,6
46279,Unspecified,,,7
9457,Unspecified,2011-09-01,,6
8471,Unspecified,2012-04-01,,6
8511,Unspecified,,,6
46280,Unspecified,,,9
46281,Unspecified,,,11
46282,Unspecified,,,11
46283,Unspecified,,,7
